ICR Number	ICR Name	ICR Type	ICR Value	ICR File	ICR Description	ICR Component	ICR Component	ICR Component	ICR Component	ICR Component
2730	MESSAGE EDIT API	R	XMXEDIT	0	These APIs are intended for use by MailMan front ends.  They edit\ndifferent parts of a message.  They may only be used by the message\nsender, and, with the exception of INFO^XMXEDIT, may only be used before\nthe message has been sent to anyone besides the sender.  The APIs do not\ncontain any checks to ensure that it was appropriate to call them.  That\nis the responsibility of the calling routine.\n\nFor these APIs, it is expected that:\n\nINIT^XMVVITAE   has been called to set up the user's XMV array, with vital\nuser information, user preferences, and, if the user is a surrogate,\ndetermine level of authorization.  See DBIA 2728 for information on\nINIT^XMVVITAE.\n\nThe calling routine has determined that the user is authorized to see the\nmessage.  If the message is in the user's mailbox, then that's enough.\nOtherwise, $$ACCESS^XMXSEC should be used to determine authorization.  See\nDBIA 2731 for information on $$ACCESS^XMXSEC.\n\nOPTMSG^XMXSEC2  has been called and has given its permission to edit the\nmessage or to toggle information only.  (Note:  $$EDIT^XMXSEC2 will also\nlet you know whether the user may edit the message.) See DBIA 2733 for\ninformation on OPTMSG^XMXSEC2A and $$EDIT^XMXSEC2.\n\nOPTEDIT^XMXSEC2 has been called and has given its permission to edit the\nparticular thing we are editing here.  See DBIA 2733 for information on\nOPTEDIT^XMXSEC2.\n\nINMSG2^XMXUTIL2 has been called to set XMINSTR.  These routines expect\nthat XMINSTR has been correctly set.  They will change XMINSTR according\nto the item being edited.  See DBIA 2736 for information on\nINMSG2^XMXUTIL2.\n	CLOSED	CONFID	CONFIRM	DELIVER	INFO	PRIORITY	SUBJ	TEXT	VAPOR	NETSIG	SCRAMBLE
2731	SECURITY	R	XMXSEC	0	These APIs perform security and permission functions.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	ACCESS	ANSWER	BCAST	CLOSED	CONFID	CONFIRM	COPY	DELETE	FORWARD	INFO	LATER	MOVE	ORIGIN8R	POSTPRIV	PRIORITY	READ	REPLY	RPRIV	RWPRIV	SEND	SURRACC	SURRCONF	WPRIV	ZCLOSED	ZCONFID	ZCONFIRM	ZINFO	ZORIGIN8	ZPOSTPRV	ZPRI
2732	SECURITY	R	XMXSEC1	0	These APIs perform security and permission functions.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	COPYAMT	COPYLIMS	COPYRECP	PAKMAN	CHKLINES	CHKMSG	GETRESTR	OPTGRP	SSPRIV	ZSSPRIV
2733	SECURITY	R	XMXSEC2	0	These APIs perform security and permission functions.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	EDIT	OPTEDIT	OPTMSG
2734	MESSAGE & MAILBOX UTILITIES API	R	XMXUTIL	0	These APIs are general message and mailbox utilities.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	BMSGCT	BNMSGCT	BSKTNAME	NAME	NETNAME	NEWS	TMSGCT	TNMSGCT	KVAPOR	LASTACC	MAKENEW	NONEW	PAGE	WAIT	BPMSGCT	TPMSGCT
2735	DATE & STRING UTILITIES API	R	XMXUTIL1	0	These APIs perform date and string manipulation.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	CONVERT	CTRL	DECODEUP	ENCODEUP	GMTDIFF	INDT	MAXBLANK	MELD	MMDT	SCRUB	STRIP	TIMEDIFF	TSTAMP	ZONEDIFF
2736	MESSAGE INFORMATION API	R	XMXUTIL2	0	These APIs return all kinds of information about a message.\n- Information that can be displayed.\n- Information that can be used to determine what may (and may not) be\ndone with the message.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	BSKT	DATE	FROM	KSEQN	LINE	NEW	PRI	QRESP	RESP	SUBJ	ZDATE	ZFROM	ZNODE	ZPRI	ZREAD	ZSUBJ	INMSG	INMSG1	INMSG2	INRESP	INRESPS
2737	MESSAGE INFORMATION API	R	XMXUTIL3	0	These APIs provide information about how a message was addressed and who\nhas read it.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	Q	QD	QL	QN	QX
2738	OE/RR references to GMR	G	GMR(120.8	120.8	This DBIA documents OE/RR references to the PATIENT ALLERGIES file\n(#120.8).\n^GMR(120.8,DA,0)\n4        ORIGINATION DATE/TIM 0;4      Direct Global Read & w\n
2739	OE/RR references to GMR	G	GMR(123.5,	123.5	This DBIA documents OE/RR references tothe REQUEST SERVICES file (#123.5).\n^GMR(123.5,DA,0)\n.01      SERVICE NAME         0;1      Direct Global Read & w\n2        SERVICE USAGE        0;2      Direct Global Read & w\n^GMR(123.5,DA,.1)\n1.11     PRINT NAME           .1;1     Direct Global Read & w\n^GMR(123.5,'APR',\nLoops through cross-reference by PROCEDURE TYPE.\n
2740	OE/RR calls to GMRCSLM1	R	GMRCSLM1	0	This DBIA documents calls to GMRCSLM1 as found in the OE/RR v3 interface\nspecification document.\n	OER
2741	OE/RR calls to GMPLUTL2	R	GMPLUTL2	0	This DBIA documents calls made to routine GMPLUTL2.\n	PARAM	DETAIL	LIST	ADD	EDIT	REMOVE	VAF
2742	OE/RR calls to GMPLX	R	GMPLX	0	This DBIA documents OE/RR calls to routine GMPLX.\n	PROBTEXT	DTMOD	AUDIT	DUPL	CODESTS
2743	OE/RR calls to GMPLX1	R	GMPLX1	0	This DBIA will document calls made from OE/RR (CPRS GUI only) to routine\nGMPLX1.\n	VIEW	SERVICE	VADPT	SCCOND	SCS
2745	HEALTH SUMMARY TYPE LOOKUP	R	GMTSULT2	0	The lookup for the Healh Summay Type file has been changed from a standard\nDIC lookup to a Multi-Term-Lookup effective patch GMTS*2.7*30.  The new\nlookup routines are in the GMTSULT namespace (Lookup Type).  The routine\nGMTSULT2 builds the list of possible Health Summary Types to select from.\nThe entry point LIST^GMTSULT2 is being support for potential GUI\napplications which need an array of Health Summary Types to select from.\n	LIST
2746	CIRN SITE PARAMETER 991	G	RGSITE(991.8,	991.8	^RGSITE(991.8,\n.03      NEW REQUEST MAILGROU 0;3      Direct Global Read & w\n.04      LOCAL/MISSING DATE L 0;4      Direct Global R/W & w/\n.01      PARAMETER NUMBER     0;1      Direct Global Read & w\n.02      CMOR REQUEST CHANGE  0;2      Direct Global Read & w\n18       CMOR LAST PATIENT PR CMOR;1   Direct Global Read & w\n19       CMOR INIT STARTED DA CMOR;2   Direct Global Read & w\n20       CMOR INIT STOPPED DA CMOR;3   Direct Global Read & w\n21       CMOR INIT MANUAL STO CMOR;4   Direct Global Read & w\n22       CMOR DAILY START TIM CMOR;5   Direct Global Read & w\n23       CMOR DAILY STOP TIME CMOR;6   Direct Global Read & w\n24       CMOR INIT STATUS     CMOR;7   Direct Global Read & w\n25       CMOR RUN TYPE        CMOR;8   Direct Global Read & w\n26       CMOR LAST TASK#      CMOR;9   Direct Global Read & w\n
2747	ORCSAVE2	R	ORCSAVE2	0	This agreement permits access to data stored in the Orders file (#100) in\nOE/RR.\n	VALUE	COMP
2748	MPIQ	R	MPIFAPI	0	MPI is providing support for the Registration package to provide real-time\nqueries to the MPI for assignment of an ICN and CMOR.  If the MPI is not\navailable, a local ICN will be assigned instead.  If the MPI does not\nalready know of this patient, the patient will be added and assigned an\nICN.\n\nThe call to accomplish this task is MPIQ^MPIFAPI(DFN), where DFN is the\nIEN of the patient in the Patient file.  This code is to be inserted after\nall the required data has been collected on a new patient (new to the\nPatient file (#2)).  If the patient is already known, this code should be\ninserted after the patient has been selected.  Interaction will only occur\nwith the MPI if the patient does not have an ICN assignment.\n\nThis API is NOT a silent one.  It can be made silent by setting the\nvariable MPIFS=1 prior to calling this API.  The variable shouldn't be\nnew'd prior to calling MPIQ^MPIFAPI but should be killed after the call\nhas been made.\n\nNOTE:  The following fields will be updated in the Patient file (#2) when\na successful interaction with the MPI has occurred: INTEGRATION CONTROL\nNUMBER (#991.01), ICN CHECKSUM (#991.02), and CIRN MASTER OF RECORD\n(#991.03).\n\nIf the MPI was unavailable, in addition to the fields noted above, the\nLOCALLY ASSIGNED ICN (#991.04) would be set to yes.\n	MPIFQ
2750	GMTSADOR ROUTINE	R	GMTSADOR	0	The Women's Health package requests permission to call the Health Summary\npackage routine GMTSADOR at the line label of MAIN. This entry point will\nallow Women's Health package users to create adhoc health summary reports\nfrom within the Women's Health package.\n	MAIN
2751	DGCN	G	DGCN(391.91	391.91	The Master Patient Index - VistA package is requesting to add entries to\nthe Treating Facility (#391.91) file via FILE^DICN call and to check the\n"APAT" cross reference for the existence of the entry.\n^DGCN(391.91,'APAT'\nChecking for the existance of the ^DGCN(391.91,"APAT",<patient file\nien>,<institution ien>) so that an addition to the file won't occur\nif it already exists.\n^DGCN(391.91,\n.02      INSTITUTION          0;2      Write w/Fileman\nThis is the Institution that\nthe patient was treated at.\n.01      PATIENT              0;1      Write w/Fileman\nThis is a pointer to the\npatient in question that was\nseen at this treating facility.\nAdding an entry to the Treating Facilit file via FILE^DICN call\npopulating .01 and .02 fields.\n
2752	OUTPATIENT PHARMACY: DD UPDATES			0	Outpatient Pharmacy V. 7.0 has permission to kill the following ^DD\nentries in patch PSO*7*25.  This is a one time agreement.\n\n^DD(55,0,"P")\n^DD(55,0,"PS")\n
2755	GETSRVR VAFCMSG5	R	VAFCMSG5	0	MPIF is requesting to use $$GETSRVR^VAFCMSG5 to get the pointer to the HL7\nserver protocol for the A28 event type.\n	GETSRVR
2756	BLDMSG VAFCMSG1	R	VAFCMSG1	0	MPIF is requesting to use $$BLDMSG^VAFCMSG1 to build the HL7 ADT-A28\nmessage for a given patient.\n	BLDMSG
2757	OE/RR calls to MCARPS2	R	MCARPS2	0	This DBIA authorizes OE/RR v3 calling EN^MCARPS2(DFN)\n	EN
2758	DBIA2758			0	REGISTRATION OPTIONS on CIRN namespaced menus.\n\nPatient Data Review [VAFC EXCEPTION HANDLER] option on the MPI/PD Patient\nAdmin User Menu [RG ADMIN USER MENU]\n\nPurge Patient Data Reviews [VAFC PDR PURGE] option on the MPI/PD Patient\nAdmin User Menu [RG ADMIN USER MENU]\n
2761	ATTACH OR PROTOCOLS TO GMRC PROTOCOLS			0	CONSULT/REQUEST TRACKING version 3.0 requests the ability to attach three\nnew OR namespaced protocols to GMRC protocols. This is for the purpose of\nupdating CPRS with staus updates to orders from CONSULT/REQUEST TRACKING\nand updating CPRS with new orderable items from CONSULT/REQUEST TRACKING.\n\nThe specific protocol linkage:\n\n1) Attach OR RECEIVE and ORDER CHECK HL7 RECIEVE to GMRC EVSEND OR 2)\nAttach OR ITEM RECEIVE to GMRC ORDERABLE ITEM UPDATE\n
2762	minus 9 nodes	G	DPT(	2	MPI needs to check for the -9 node on the Patient file.  If the -9 node\nexists for a given entry, the MPI needs to not use this patient entry.\n\nNOTE:  Duplicate Merge is responsible for setting the -9 node in the\nPatient (#2) file.  The Patient (#2) file is part of the Registration\npackage.  However because Duplicate Merge is responsible for setting this\nnode, it was decided Kernel should be the Custodial Package as recommended\nby the DBA.\n^DPT(da,-9\nThe -9 node in the DPT global is being set by the Duplicate Record\nMerge software after a pair of records is merged.  The FROM (record\ngoing away) record gets a -9 node entry to prevent the usage of this\nrecord.  MPI wants to be sure not to get these patients and is\nchecking for the existence of the node.\n
2763	Read %ZTSK Global	G	%ZTSK(	0	Because Fileman supports both a non-VistA Kernel environment and a VistA\nKernel environment, a test is necessary to determine which environment is\npresent.  A test that is used to determin if Queueing is Allowed,\ntherefore a VistA Kernel environment, is by checking whether or not the\n%ZTSK global is present.\n
2764	BACKWARD COMPATIBILITY FOR ALERT FOLLOW-UP	R	ORB3FUP2	0	Consult/Request Tracking version 3.0 requests the ability to call\nRPTCON^ORB3FUP2 from routine GMRCXQ.  This will allow existing alerts at\nthe time of Consult/Request Tracking version 3.0 installation to be\nprocessed correctly without conversion.  This code would branch\naccordingly to the proper code  in the GMRC namespace.\n\n\nThis would be called as a result of processing three OE/RR NOTIFICATION\ntypes: CONSULT/REQUEST RESOLUTION CONSULT/REQUEST CANCEL/HOLD SERVICE\nCONSULT/REQUEST\n
2766	Formatted Lab Results	R	LR7OSUM	0	These calls get formatted Lab Results output into a global array.  These\nformats are based on definitions in the Lab Reports file (64.5) for CH\nsubscripted tests.  For AP, Micro and Blood Bank, the format is a hard\ncoded traditional format.\n	EN	AP	GET64
2767	Graph Lab Results	R	LRDIST4	0	These are the entry points used by CPRS to display Lab results graph.\n	L2	OERR	CLEAN
2768	Lab Results	R	LRGEN	0	This is used by CPRS to get selected Lab Results displayed.\n	SET	SET1
2769	Lab Results Interim Format	R	LRRP4	0	This is used by CPRS to get a display of lab results in interim format.\n	SET	OERR	CLEAN
2770	GMTSLRPE ROUTINE	R	GMTSLRPE	0	The Women's Health package requests permission to call the GMTSLRPE\nroutine at the XTRCT line label. This routine returns cytology data\nextracted from the LAB DATA file (#63) of the Laboratory package.\n	XTRCT
2771	GMTSLRAE ROUTINE	R	GMTSLRAE	0	The Women's Health package requests permission to call the GMTSLRAE\nroutine at the XTRCT line label. This routine returns surgical pathology\ndata extracted from the LAB DATA file (#63) of the Laboratory package.\n	XTRCT
2772	WVLRLINK ROUTINE	R	WVLRLINK	0	The Women's Health (WH) package requests that the Lab package will notify\nthe WH package whenever lab test results are released or changed for a\ncytology or surgical pathology test.\n	CREATE	DELETE	MOVE
2773	DBIA2773	G	HLS(774	774	CIRN Option RG SUBSCRIPT STAT INQ uses a Read with FileMan to file\n^HLS(774  (SUBSCRIPTION CONTROL) to do a lookup on a patient.  This allows\nusers to identify which sites are currently receiving CIRN patient\ninformation.  It is display only.\n\n^HLS(774,D0,\n.01      NUMBER               0;1      Read w/Fileman\n^HLS(774,D0,'TO',D1,\n.01      DESTINATION          0;1      Read w/Fileman\n3        LOGICAL LINK         0;4      Read w/Fileman\n4        TYPE                 0;5      Read w/Fileman\n5        CREATION DATE/TIME   0;6      Read w/Fileman\n6        ACTIVATION DATE/TIME 0;7      Read w/Fileman\n
2774	INTERACTIVE API	R	XMXAPIU	0	These APIs are interactive.\n\nPlease see the Programmer Manual on the Infrastructure web site for\nfurther information about the APIs and how to use them.\n	READ	READNEW	SEND	TOWHOM	SUBJ
2777	MODIFY ONCOLOGY PACKAGE ENTRIES	G	DIC(9.4,	9.4	The ONCOLOGY package has two PACKAGE file entries.  The correct entry\ncontains in incorrect PREFIX value which causes the KIDS "Required Build"\nfeature to function incorrectly.  The incorrect entry contains PATCH\nAPPLICATION HISTORY data which belongs in the correct entry.\n\nWe would like to 1) modify the PREFIX values of both PACKAGE entries, 2)\nmove the PATCH APPLICATION HISTORY data from the incorrect entry to the\ncorrect entry and 3) delete the PATCH APPLICATION HISTORY data from the\nincorrect entry.  These modifications will be achieved via standard\nFileMan calls.\n
2778	CIRN HL7 DYNAMIC ADDRESSING	R	RGRSDYN1	0	This agreement allows the REGISTRATION protocol, VAFC MFU-TFL CLIENT, to\ncontain the following routing logic:\n\nN X S X="RGRSDYN1" X ^%ZOSF("TEST") Q:'$T  D EN^RGRSDYN1("VAFC MFU-TFL\nCLIENT",0)\n\nThis routing logic builds a dynamic link list of subscribering sites for\nthe patient being processed in the inbound HL7 message.\n	EN
2779	DBIA2779	R	VAFCUTL1	0	This function will indentify that a given patient is either a dead\npatient, test patient, an employee, a non-veteran, or a Psuedo patient.\nIt will return a 1 if it meets the given parameter or a 0 if it does not\nmeet the given parameter.\n	SEND2	SEND2
2780	DBIA2780	G	DPT(	2	Integrated Billing allows PDX to read and write several patient insurance\ndata elements to support the exchange of insurance information between\nfacilities.\n\nUpdate: IB*2*497 increased the length of the SUBSCRIBER ID field and the\nNAME OF INSURED field to support the EDI New Standards and Operating Rules\nfor VHA providers. This required length increase made it necessary to move\nthe location of these 2 fields to new Data Dictionary nodes in the\nINSURANCE TYPE sub-file.  To support this implementation, all subscribers\nto this ICR will need to make the necessary changes in their applications\nto reference the new fields and remove the references to the old fields.\nWhen all subscribers have implemented the use of the new fields, the old\nfields will be deleted with IB*2*518. New fields are noted in the field\nlist detail of this ICR.\n^DPT(D0,.31)\n.3192    COVERED BY HEALTH IN .31;11   Both R/W w/Fileman\n^DPT(D0,.312,D1,0)\n.01      INSURANCE TYPE       0;1      Both R/W w/Fileman\n1        *SUBSCRIBER ID       0;2      Both R/W w/Fileman\nNote: IB*2*497 - replaced by\nSUBSCRIBER ID field (7.02)\n\n\n2        GROUP NUMBER         0;3      Both R/W w/Fileman\n3        INSURANCE EXPIRATION 0;4      Both R/W w/Fileman\n6        WHOSE INSURANCE      0;6      Both R/W w/Fileman\n7        RENEWAL DATE         0;7      Both R/W w/Fileman\n8        EFFECTIVE DATE OF PO 0;8      Both R/W w/Fileman\n16       PT. RELATIONSHIP TO  0;16     Both R/W w/Fileman\n17       *NAME OF INSURED     0;17     Read w/Fileman\nNote: IB*2*497 - replaced by\nNAME OF INSURED field (7.01)\n\n\nThis agreement also allows PDX to $O through the insurance multiple.\n^DPT(D0,.312,D1,7)\n7.01     NAME OF INSURED      7;1      Read w/Fileman\n7.02     SUBSCRIBER ID        7;2      Both R/W w/Fileman\n
2781	DBIA2781	G	DPT(	2	This agreement allows certain applications to directly read the field\n'Covered by Health Insurance?' for the purpose of display only.\n^DPT(D0,.31)\n.3192    COVERED BY HEALTH IN .31;11   Direct Global Read & w\n
2782	DBIA2782	G	DPT(	2	This agreement allows Mental Health to directly read specific patient\ninsurance fields for the purpose of display only.\n\nUpdate: IB*2*497 increased the length of the SUBSCRIBER ID field to\nsupport the EDI New Standards and Operating Rules for VHA providers. This\nrequired length increase made it necessary to move the location of this\nfield to a new Data Dictionary node in the INSURANCE TYPE sub-file.  To\nsupport this implementation, all subscribers to this ICR will need to make\nthe necessary changes in their applications to reference the new field and\nremove the reference to the old field. When all subscribers have\nimplemented the use of the new field, the old field will be deleted with\nIB*2*518. The new field is noted in the field list detail of this ICR.\n^DPT(D0,.312,D1,0)\n.01      INSURANCE TYPE       0;1      Direct Global Read & w\n1        *SUBSCRIBER ID       0;2      Direct Global Read & w\nNote: IB*2*497 - replaced by\nSUBSCRIBER ID field (7.02)\n\n\n2        GROUP NUMBER         0;3      Direct Global Read & w\n3        INSURANCE EXPIRATION 0;4      Direct Global Read & w\nThis agreement also allows Mental Health to $O through the insurance\nmultiple.\n^DPT(D0,.312,D1,7)\n7.02     SUBSCRIBER ID        7;2      Direct Global Read & w\n
2784	Patient File Edit	R	VAFCPTED	0	This private routine agreement allows packages to update certain PATIENT\n(#2) file fields identified by each subscribing package.\n	EDIT
2786	DBIA2786	G	DPT(	2	This agreement allows the DSS EXTRACTS application to directly read\nspecific patient insurance information for extraction by VISN 19.\n^DPT(D1,.312,D0,0)\n.01      INSURANCE TYPE       0;1      Direct Global Read & w\nThis agreement also allows DSS Extracts to $O through the insurance\nmultiple.\n
2787	DBIA2787	G	DPT	2	In order to calculate the total number of in-patient deaths in a given\ntime period, the Laboratory package must utilize the DATE OF DEATH\ncross-reference ^DPT("AEXP1" of the PATIENT file (#2).  This is a\ncross-reference of the DATE OF DEATH field (#.351).  This a read-only\nusage of this file.\n
2788	XQALBUTL	R	XQALBUTL	0	This DBIA lists and defines supported references within the routine\nXQALBUTL.\n\nAHISTORY(XQAID,ROOT) - Returns info on alert XQAID in ROOT in global\nformat\n\n$$PENDING(XQAID,XQAUSER) - Indicates whether alert XQAID is pending for\nuser XQAUSER (1=YES, 0=NO).\n\n$$PKGPEND(XQAUSER,XQAPKG) - Returns 1 if the user indicated by XQAUSER has\nany pending alerts in which the first ';'-piece of XQAID contain the\npackage identifier indicated by XQAPKG.\n\nALERTDAT(XQAID,ROOT) - Returns info on alert XQAID in ROOT by field and\nvalues (if ROOT is not specified, returned in local variable XQALERTD)\n\nUSERLIST(XQAID,ROOT) - Returns list of users who received alert XQAID in\narray under ROOT (if ROOT is not specified, returned in local variable\nXQAUSRS)\n\nUSERDATA(XQAID,XQAUSER,ROOT) - Returns info on user XQAUSER for alert\nXQAID in ROOT by field and values (if ROOT is not specified, returned in\nlocal variable XQALUSER).\n	AHISTORY	PENDING	ALERTDAT	USERLIST	USERDATA	PKGPEND
2789	DBIA2789	R	PSSLOCK	0	This is the common lock routine for patient locks in Inpatient Medications\nand Outpatient pharmacy.  It also contains the entry points for single\norder locks between Inpatient/Outpatient and Computerized Patient Record\nSystem (CPRS).\n	L	UL	LS	UNL	PSOL	PSOUL
2790	XQALSURO	R	XQALSURO	0	This DBIA describes supported references in the routine XQALSURO which may\nbe used to obtain information on, set, or remove a surrogate for alerts\nfor a user.\n	CURRSURO	SETSURO	REMVSURO	ACTVSURO
2795	DBIA2795	G	SCTM(404.51	404.51	The Clinical Reminder Package would like to reference the following file\ndirectly :\n\nTEAM #404.51 - Determine team's institution\n\nAs corresponding APIs are planned, this IA will be in effect until the\nappropriate APIs are released.\n\n^SCTM(404.51,\n.07      INSTITUTION                   Direct Global Read & w\n.01      NAME                 0;1      Read w/Fileman\n^SCTM(404.51,"AINST",\nCross Reference by Institution\n
2796	RGHLLOG line Tags	R	RGHLLOG	0	MPIF is requesting to utilize entry piotns EXC, START and STOP of RGHLLOG\nto take advantage of the CIRN Exception Handling.\n	EXC	START	STOP
2800	DBIA2800	G	DG(40.8,	40.8	In order to accommodate multi-divisional sites, three files have been\nmodified to include references to the MEDICAL CENTER DIVISION file\n(#40.8).\n\nThe files and fields are:\n\n1. ESP DAILY JOURNAL FILE (#916)\nfield  # .5   FACILITY (P40.8')\n\n2. ESP POLICE REGISTRATION LOG FILE (#910.2)\nfield  # .08       FACILITY (P40.8')\n\n3. ESP EVIDENCE FILE (#910.8)\nfield  # .05       FACILITY (P40.8')\n\n
2801	Notification/Alert Follow-up Access to GMRCEDIT	R	GMRCEDIT	0	Allows subscribing package(s) access into the following routine for\nConsult/Request Tracking notification/alert follow-up actions:\n\nEN^GMRCEDIT\n	EN
2802	Notification/Alert Follow-up Access to GMRCALRT	R	GMRCALRT	0	Allows subscribing package(s) access into the following routine for\nConsult/Request Tracking notification/alert follow-up actions:\n\nEN^GMRCALRT\n	EN
2803	DBIA2803	G	DGPM(	405	The Clinical Reminder Package would like to reference the PATIENT MOVEMENT\nfile #405 directly to identify current inpatients and admissions within a\ndate range for individual wards.\n^DGPM(DO,0\n.03      PATIENT                       Direct Global Read & w\n.06      WARD                          Direct Global Read & w\n^DGPM('ATT1'\nDirect global read to 'ATT1' cross reference.\n
2804	DBIA2804	G	SC(	44	The Clinical Reminder Package would like to reference the HOSPITAL\nLOCATION file #44 directly to determine the CLINIC GROUP and STOP CODE\nNUMBER for a location and all patients with APPOINTMENTS at a clinic on a\ngiven date.\n\n^SC(DO,0\n31       CLINIC GROUP         31       Direct Global Read & w\n8        STOP CODE NUMBER     7        Direct Global Read & w\n
2805	DBIA2805	G	PS(59.6,	0	Pharmacy Benefits Management retrieves a data field from\n\nFILE: INPATIENT WARD PARAMETERS GLOBAL: ^PS(59.6, FILE #: 59.6 FIELD\n.03  DAYS UNTIL STOP DATE/TIME\n^PS(59.6,D0,0)\n.03      DAYS UNTIL STOP DATE 0;3      Read w/Fileman\n
2806	RAD/NUC MED PATIENT PROCEDURE STATUS	R	RAO7PC2	0	CLIN^RAO7PC2 can be used to return information on the most recent date\nthat a list of procedures was completed for a given patient, and if the\nprocedure is currently in progress the appropriate date. Information is\nalso returned if a procedure was cancelled or if there is no record of the\nprocedure for the patient.\n	CLIN
2807	OE/RR sets ID WRITE node	G	DD(	1	This DBIA documents hard setting of the 'ID','WRITE' node for a multiple\nin the ORDER DIALOG file.  We would like to make this a generic request,\nhowever, for OE/RR to set 'ID','WRITE' nodes as apporpriate.\n\nThe only alternative to hard setting this node is to send the entire DD of\na file out.  Within a patch, sending the whole file can create an\nunnecessarily large distribution which can cause us to move to an HFS file\nrather than exporting the build via the National Patch Module.\n\nThe specific instance that generated this DBIA sends out post-installation\ncode in routine ORY46 as follows:\n; -- Reset ID WRITE node for Items\nS ^DD(101.412,0,"ID","WRITE")="N OR0,ORNM S OR0=^(0) I $P(OR0,U,2)\nS ORNM=$P($G(^ORD(101.41,+$P(OR0,U,2),0)),U) D:$L(ORNM) EN^DDIOL(ORNM,,""?\n10"")"\n^DD(fn,0,'ID','WRITE')\nAllows hard setting of node for file or subfile.\n
2808	DBIA2808	G	PSD(58.81	58.81	This is an open agreement between Drug Accountability and Controlled\nSubstances. The terms of this agreement are to allow Controlled\nSubstances access to any field in the DRUG ACCOUNTABILITY TRANSACTION\nfile (#58.81). The method of access can be either Direct Read/Write\nor by using Filemanager.\n\nThe reason for this agreement is that prior to the release of Drug\nAccountability 3.0, this file was the property of Controlled Substances.\n
2809	DBIA2809	G	PSD(58.811	58.811	This is an open agreement between Drug Accountability and Controlled\nSubstances. The terms of this agreement are to allow Controlled Substances\naccess to any field in the DRUG ACCOUNTABILITY ORDER file (#58.811). The\nmethod of acccess can be either Direct Read/Write or by using Filemanager.\n\nThe reason for this agreement is that prior to the release of Drug\nAccountability 3.0, this file was the property of Controlled Substances.\n
2810	DBIA2810-A	G	SCTM(404.57	404.57	The Clinical Reminder Package would like to reference the following file\ndirectly :\n\nTEAM POSITION #404.57 - Determine associated Clinic for Team Position\n\nAs corresponding APIs are planned, this IA will be in effect until the\nappropriate APIs are released.\n\n^SCTM(404.57,0\n.09      ASSOCIATED CLINIC             Direct Global Read & w\n
2811	DBIA2810-B	G	SCPT(404.43,	404.43	The Clinical Reminder Package would like to reference the following files\ndirectly :\n\nPATIENT TEAM POSITION ASSIGNMENT #404.43 - Determine Team Position\n\nAs corresponding APIs are planned, this IA will be in effect until the\nappropriate APIs are released.\n\n^SCPT(404.43,0\n.02      TEAM POSITION                 Direct Global Read & w\n
2812	TIU GET DOCUMENT COUNT	R	TIUSRVLV	0	This DBIA documents calls to routine TIUSRVLV\n\n^TMP("TIULIST",$J) may be killed before and after use.\n	DOCCNT	NOTES	SUMMARY
2813	TIU REMOVE TYPE AS IDENTIFIER FROM DOC DEF FILE 	G	DD(8925.1,0,'ID'	8925.1	In initial test versions of TIU the .04 TYPE field of the DOCUMENT\nDEFINITIONS FILE (#8925.1) was defined as an identifier.  This was changed\nprior to the release of TIU, but initial test sites still have the .04\nfield defined as an identifier.  To remove this relationship, TIU requests\npermission to directly kill the Data Dictionary node defining this field\nas an identifier, i.e. K ^DD(8925.1,0,"ID",.04).  This kill will be\nperformed during the installation routine of TIU*1.0*38, which could not\ninstall properly without removal of the identifier status.\n^DD(8925.1,0,'ID',.04)\n.04      TYPE                          Write w/Fileman\n
2816	CPT MODIFIERS FILE	G	DIC(81.3,	81.3	This will allow other packages to conduct FileMan lookups and to point to\nthe CPT MODIFIERS file #81.3.\n\nDirect read of the "B", "BA" and "ACT" cross-references will be permitted.\n\nDirect read of any node in file 81.3 by the Lexicon Environment Check\nRoutines will also be permitted.\n\n^DIC(81.3,DA\n.01      MODIFIER             0;1      Pointed to\nMay be pointed to by other\nfiles.\n^DIC(81.3,'B',\nDirect global read of the "B" cross reference.\n\n^DIC(81.3,'BA',\nDirect global read of the "BA" cross reference.\n\n^DIC(81.3,'ACT',\nDirect global read of the "ACT" cross reference.\n\n
2817	OE/RR looks at 'AD' x-ref in DG	G	DG(40.8,	40.8	OE/RR would like permission to reference the 'AD' x-ref in file 40.8\n(MEDICAL CENTER DIVISION).  We need this to get the INSTITUTION file\npointers associated with a medical center.  ALL^VASITE returns the\npointers to 40.8 and not file 4.\n^DG(40.8,'AD',DIV)\n
